row,disease,study_name,split,study_id
1281,MS,MetaCardis_2020_a,train,-1
1282,MS,MetaCardis_2020_a,train,-1
1283,MS,MetaCardis_2020_a,train,-1
1284,MS,MetaCardis_2020_a,val,-1
1285,T2D,MetaCardis_2020_a,train,14
1286,T2D,MetaCardis_2020_a,train,14
1287,T2D,MetaCardis_2020_a,train,14
1288,MS,MetaCardis_2020_a,test,-1
1289,MS,MetaCardis_2020_a,test,-1
1290,MS,MetaCardis_2020_a,test,-1
1291,T2D,MetaCardis_2020_a,train,14
1292,MS,MetaCardis_2020_a,val,-1
1293,T2D,MetaCardis_2020_a,val,-1
1294,MS,MetaCardis_2020_a,train,-1
1295,T2D,MetaCardis_2020_a,train,14
1296,T2D,MetaCardis_2020_a,train,14
1297,MS,MetaCardis_2020_a,test,-1
1298,T2D,MetaCardis_2020_a,train,14
1299,T2D,MetaCardis_2020_a,train,14
1300,T2D,MetaCardis_2020_a,train,14
1301,MS,MetaCardis_2020_a,test,-1
1302,T2D,MetaCardis_2020_a,train,14
1303,T2D,MetaCardis_2020_a,train,14
1304,T2D,MetaCardis_2020_a,val,-1
1305,T2D,MetaCardis_2020_a,train,14
1306,T2D,MetaCardis_2020_a,val,-1
1307,T2D,MetaCardis_2020_a,train,14
1308,T2D,MetaCardis_2020_a,train,14
1309,T2D,MetaCardis_2020_a,train,14
1310,T2D,MetaCardis_2020_a,train,14
1311,MS,MetaCardis_2020_a,train,-1
1312,T2D,MetaCardis_2020_a,train,14
1313,MS,MetaCardis_2020_a,test,-1
1314,T2D,MetaCardis_2020_a,train,14
1315,T2D,MetaCardis_2020_a,train,14
1316,T2D,MetaCardis_2020_a,train,14
1317,MS,MetaCardis_2020_a,val,-1
1318,MS,MetaCardis_2020_a,test,-1
1319,T2D,MetaCardis_2020_a,train,14
1320,T2D,MetaCardis_2020_a,train,14
1321,T2D,MetaCardis_2020_a,train,14
1322,MS,MetaCardis_2020_a,test,-1
1323,T2D,MetaCardis_2020_a,train,14
1324,MS,MetaCardis_2020_a,test,-1
1325,T2D,MetaCardis_2020_a,val,-1
1326,MS,MetaCardis_2020_a,train,-1
1327,T2D,MetaCardis_2020_a,train,14
1328,MS,MetaCardis_2020_a,train,-1
1329,T2D,MetaCardis_2020_a,train,14
1330,MS,MetaCardis_2020_a,train,-1
1331,T2D,MetaCardis_2020_a,train,14
1332,T2D,MetaCardis_2020_a,train,14
1333,MS,MetaCardis_2020_a,train,-1
1334,IGT,MetaCardis_2020_a,train,14
1335,T2D,MetaCardis_2020_a,val,-1
1336,MS,MetaCardis_2020_a,train,-1
1337,T2D,MetaCardis_2020_a,train,14
1338,T2D,MetaCardis_2020_a,train,14
1339,IGT,MetaCardis_2020_a,train,14
1340,T2D,MetaCardis_2020_a,train,14
1341,T2D,MetaCardis_2020_a,train,14
1342,T2D,MetaCardis_2020_a,train,14
1343,MS,MetaCardis_2020_a,test,-1
1344,T2D,MetaCardis_2020_a,train,14
1345,MS,MetaCardis_2020_a,train,-1
1346,MS,MetaCardis_2020_a,val,-1
1347,T2D,MetaCardis_2020_a,train,14
1348,MS,MetaCardis_2020_a,train,-1
1349,MS,MetaCardis_2020_a,train,-1
1350,MS,MetaCardis_2020_a,train,-1
1351,T2D,MetaCardis_2020_a,train,14
1352,T2D,MetaCardis_2020_a,train,14
1353,MS,MetaCardis_2020_a,train,-1
1354,T2D,MetaCardis_2020_a,train,14
1355,T2D,MetaCardis_2020_a,train,14
1356,MS,MetaCardis_2020_a,train,-1
1357,MS,MetaCardis_2020_a,train,-1
1358,T2D,MetaCardis_2020_a,train,14
1359,MS,MetaCardis_2020_a,val,-1
1360,T2D,MetaCardis_2020_a,val,-1
1361,MS,MetaCardis_2020_a,train,-1
1362,T2D,MetaCardis_2020_a,train,14
1363,MS,MetaCardis_2020_a,train,-1
1364,T2D,MetaCardis_2020_a,train,14
1365,T2D,MetaCardis_2020_a,train,14
1366,T2D,MetaCardis_2020_a,train,14
1367,T2D,MetaCardis_2020_a,train,14
1368,T2D,MetaCardis_2020_a,train,14
1369,T2D,MetaCardis_2020_a,train,14
1370,MS,MetaCardis_2020_a,train,-1
1371,T2D,MetaCardis_2020_a,train,14
1372,T2D,MetaCardis_2020_a,val,-1
1373,T2D,MetaCardis_2020_a,train,14
1374,MS,MetaCardis_2020_a,train,-1
1375,T2D,MetaCardis_2020_a,train,14
1376,MS,MetaCardis_2020_a,train,-1
1377,T2D,MetaCardis_2020_a,train,14
1378,T2D,MetaCardis_2020_a,train,14
1379,MS,MetaCardis_2020_a,train,-1
1380,T2D,MetaCardis_2020_a,train,14
1381,MS,MetaCardis_2020_a,val,-1
1382,MS,MetaCardis_2020_a,train,-1
1383,T2D,MetaCardis_2020_a,train,14
1384,T2D,MetaCardis_2020_a,train,14
1385,T2D,MetaCardis_2020_a,train,14
1386,T2D,MetaCardis_2020_a,train,14
1387,MS,MetaCardis_2020_a,train,-1
1388,T2D,MetaCardis_2020_a,train,14
1389,T2D,MetaCardis_2020_a,train,14
1390,MS,MetaCardis_2020_a,test,-1
1391,T2D,MetaCardis_2020_a,train,14
1392,MS,MetaCardis_2020_a,val,-1
1393,MS,MetaCardis_2020_a,train,-1
1394,T2D,MetaCardis_2020_a,train,14
1395,MS,MetaCardis_2020_a,val,-1
1396,MS,MetaCardis_2020_a,train,-1
1397,T2D,MetaCardis_2020_a,train,14
1398,MS,MetaCardis_2020_a,train,-1
1399,T2D,MetaCardis_2020_a,train,14
1400,MS,MetaCardis_2020_a,train,-1
1401,MS,MetaCardis_2020_a,val,-1
1402,T2D,MetaCardis_2020_a,train,14
1403,T2D,MetaCardis_2020_a,train,14
1404,T2D,MetaCardis_2020_a,train,14
1405,T2D,MetaCardis_2020_a,train,14
1406,T2D,MetaCardis_2020_a,train,14
1407,T2D,MetaCardis_2020_a,train,14
1408,MS,MetaCardis_2020_a,val,-1
1409,MS,MetaCardis_2020_a,train,-1
1410,MS,MetaCardis_2020_a,train,-1
1411,MS,MetaCardis_2020_a,train,-1
1412,T2D,MetaCardis_2020_a,train,14
1413,MS,MetaCardis_2020_a,test,-1
1414,T2D,MetaCardis_2020_a,train,14
1415,IGT,MetaCardis_2020_a,train,14
1416,T2D,MetaCardis_2020_a,train,14
1417,MS,MetaCardis_2020_a,val,-1
1418,T2D,MetaCardis_2020_a,train,14
1419,MS,MetaCardis_2020_a,train,-1
1420,MS,MetaCardis_2020_a,train,-1
1421,T2D,MetaCardis_2020_a,val,-1
1422,T2D,MetaCardis_2020_a,train,14
1423,T2D,MetaCardis_2020_a,train,14
1424,T2D,MetaCardis_2020_a,train,14
1425,T2D,MetaCardis_2020_a,train,14
1426,T2D,MetaCardis_2020_a,train,14
1427,MS,MetaCardis_2020_a,train,-1
1428,MS,MetaCardis_2020_a,train,-1
1429,MS,MetaCardis_2020_a,train,-1
1430,T2D,MetaCardis_2020_a,train,14
1431,MS,MetaCardis_2020_a,train,-1
1432,T2D,MetaCardis_2020_a,train,14
1433,T2D,MetaCardis_2020_a,train,14
1434,T2D,MetaCardis_2020_a,train,14
1435,T2D,MetaCardis_2020_a,train,14
1436,MS,MetaCardis_2020_a,train,-1
1437,MS,MetaCardis_2020_a,train,-1
1438,IGT,MetaCardis_2020_a,train,14
1439,T2D,MetaCardis_2020_a,train,14
1440,T2D,MetaCardis_2020_a,train,14
1441,MS,MetaCardis_2020_a,test,-1
1442,MS,MetaCardis_2020_a,train,-1
1443,MS,MetaCardis_2020_a,train,-1
1444,MS,MetaCardis_2020_a,val,-1
1445,MS,MetaCardis_2020_a,val,-1
1446,T2D,MetaCardis_2020_a,train,14
1447,T2D,MetaCardis_2020_a,train,14
1448,MS,MetaCardis_2020_a,train,-1
1449,T2D,MetaCardis_2020_a,train,14
1450,T2D,MetaCardis_2020_a,train,14
1451,MS,MetaCardis_2020_a,train,-1
1452,T2D,MetaCardis_2020_a,train,14
1453,MS,MetaCardis_2020_a,train,-1
1454,MS,MetaCardis_2020_a,train,-1
1455,T2D,MetaCardis_2020_a,val,-1
1456,T2D,MetaCardis_2020_a,train,14
1457,MS,MetaCardis_2020_a,train,-1
1458,MS,MetaCardis_2020_a,train,-1
1459,T2D,MetaCardis_2020_a,train,14
1460,MS,MetaCardis_2020_a,train,-1
1461,T2D,MetaCardis_2020_a,train,14
1462,T2D,MetaCardis_2020_a,val,-1
1463,T2D,MetaCardis_2020_a,train,14
1464,T2D,MetaCardis_2020_a,train,14
1465,MS,MetaCardis_2020_a,train,-1
1466,T2D,MetaCardis_2020_a,train,14
1467,T2D,MetaCardis_2020_a,val,-1
1468,MS,MetaCardis_2020_a,test,-1
1469,MS,MetaCardis_2020_a,train,-1
1470,MS,MetaCardis_2020_a,val,-1
1471,MS,MetaCardis_2020_a,val,-1
1472,T2D,MetaCardis_2020_a,val,-1
1473,MS,MetaCardis_2020_a,test,-1
1474,T2D,MetaCardis_2020_a,train,14
1475,MS,MetaCardis_2020_a,train,-1
1476,MS,MetaCardis_2020_a,test,-1
1477,MS,MetaCardis_2020_a,train,-1
1478,MS,MetaCardis_2020_a,train,-1
1479,T2D,MetaCardis_2020_a,train,14
1480,MS,MetaCardis_2020_a,val,-1
1481,MS,MetaCardis_2020_a,train,-1
1482,MS,MetaCardis_2020_a,train,-1
1483,MS,MetaCardis_2020_a,train,-1
1484,T2D,MetaCardis_2020_a,val,-1
1485,T2D,MetaCardis_2020_a,val,-1
1486,T2D,MetaCardis_2020_a,val,-1
1487,T2D,MetaCardis_2020_a,train,14
1488,T2D,MetaCardis_2020_a,train,14
1489,MS,MetaCardis_2020_a,train,-1
1490,T2D,MetaCardis_2020_a,val,-1
1491,T2D,MetaCardis_2020_a,train,14
1492,MS,MetaCardis_2020_a,train,-1
1493,T2D,MetaCardis_2020_a,train,14
1494,T2D,MetaCardis_2020_a,train,14
1495,MS,MetaCardis_2020_a,val,-1
1496,MS,MetaCardis_2020_a,train,-1
1497,MS,MetaCardis_2020_a,train,-1
1498,MS,MetaCardis_2020_a,train,-1
1499,MS,MetaCardis_2020_a,train,-1
1500,MS,MetaCardis_2020_a,test,-1
1501,T2D,MetaCardis_2020_a,train,14
1502,MS,MetaCardis_2020_a,train,-1
1503,T2D,MetaCardis_2020_a,train,14
1504,T2D,MetaCardis_2020_a,val,-1
1505,T2D,MetaCardis_2020_a,val,-1
1506,T2D,MetaCardis_2020_a,train,14
1507,MS,MetaCardis_2020_a,train,-1
1508,MS,MetaCardis_2020_a,train,-1
1509,T2D,MetaCardis_2020_a,train,14
1510,MS,MetaCardis_2020_a,test,-1
1511,MS,MetaCardis_2020_a,train,-1
1512,MS,MetaCardis_2020_a,train,-1
1513,MS,MetaCardis_2020_a,train,-1
1514,T2D,MetaCardis_2020_a,train,14
1515,MS,MetaCardis_2020_a,train,-1
1516,T2D,MetaCardis_2020_a,train,14
1517,MS,MetaCardis_2020_a,val,-1
1518,T2D,MetaCardis_2020_a,val,-1
1519,T2D,MetaCardis_2020_a,train,14
1520,MS,MetaCardis_2020_a,train,-1
1521,MS,MetaCardis_2020_a,train,-1
1522,MS,MetaCardis_2020_a,test,-1
1523,T2D,MetaCardis_2020_a,train,14
1524,MS,MetaCardis_2020_a,train,-1
1525,MS,MetaCardis_2020_a,val,-1
1526,T2D,MetaCardis_2020_a,train,14
1527,T2D,MetaCardis_2020_a,train,14
1528,T2D,MetaCardis_2020_a,train,14
1529,T2D,MetaCardis_2020_a,train,14
1530,T2D,MetaCardis_2020_a,train,14
1531,T2D,MetaCardis_2020_a,train,14
1532,T2D,MetaCardis_2020_a,val,-1
1533,MS,MetaCardis_2020_a,val,-1
1534,MS,MetaCardis_2020_a,train,-1
1535,T2D,MetaCardis_2020_a,train,14
1536,MS,MetaCardis_2020_a,val,-1
1537,T2D,MetaCardis_2020_a,train,14
1538,MS,MetaCardis_2020_a,train,-1
1539,MS,MetaCardis_2020_a,train,-1
1540,MS,MetaCardis_2020_a,train,-1
1541,MS,MetaCardis_2020_a,train,-1
1542,MS,MetaCardis_2020_a,train,-1
1543,MS,MetaCardis_2020_a,val,-1
1544,T2D,MetaCardis_2020_a,train,14
1545,MS,MetaCardis_2020_a,train,-1
1546,T2D,MetaCardis_2020_a,train,14
1547,T2D,MetaCardis_2020_a,train,14
1548,T2D,MetaCardis_2020_a,train,14
1549,MS,MetaCardis_2020_a,train,-1
1550,MS,MetaCardis_2020_a,train,-1
1551,T2D,MetaCardis_2020_a,train,14
1552,T2D,MetaCardis_2020_a,train,14
1553,T2D,MetaCardis_2020_a,train,14
1554,T2D,MetaCardis_2020_a,train,14
1555,T2D,MetaCardis_2020_a,train,14
1556,MS,MetaCardis_2020_a,val,-1
1557,T2D,MetaCardis_2020_a,train,14
1558,MS,MetaCardis_2020_a,train,-1
1559,MS,MetaCardis_2020_a,test,-1
1560,T2D,MetaCardis_2020_a,train,14
1561,MS,MetaCardis_2020_a,train,-1
1562,MS,MetaCardis_2020_a,train,-1
1563,T2D,MetaCardis_2020_a,train,14
1564,T2D,MetaCardis_2020_a,train,14
1565,T2D,MetaCardis_2020_a,train,14
1566,MS,MetaCardis_2020_a,train,-1
1567,T2D,MetaCardis_2020_a,train,14
1568,MS,MetaCardis_2020_a,train,-1
1569,T2D,MetaCardis_2020_a,train,14
1570,MS,MetaCardis_2020_a,train,-1
1571,MS,MetaCardis_2020_a,train,-1
1572,MS,MetaCardis_2020_a,train,-1
1573,MS,MetaCardis_2020_a,test,-1
1574,T2D,MetaCardis_2020_a,train,14
1575,MS,MetaCardis_2020_a,train,-1
1576,MS,MetaCardis_2020_a,train,-1
1577,MS,MetaCardis_2020_a,val,-1
1578,T2D,MetaCardis_2020_a,val,-1
1579,MS,MetaCardis_2020_a,test,-1
1580,T2D,MetaCardis_2020_a,train,14
1581,MS,MetaCardis_2020_a,train,-1
1582,MS,MetaCardis_2020_a,test,-1
1583,MS,MetaCardis_2020_a,train,-1
1584,T2D,MetaCardis_2020_a,val,-1
1585,T2D,MetaCardis_2020_a,val,-1
1586,T2D,MetaCardis_2020_a,train,14
1587,MS,MetaCardis_2020_a,train,-1
1588,T2D,MetaCardis_2020_a,train,14
1589,T2D,MetaCardis_2020_a,val,-1
1590,T2D,MetaCardis_2020_a,train,14
1591,MS,MetaCardis_2020_a,train,-1
1592,T2D,MetaCardis_2020_a,val,-1
1593,T2D,MetaCardis_2020_a,train,14
1594,T2D,MetaCardis_2020_a,train,14
1595,T2D,MetaCardis_2020_a,train,14
1596,T2D,MetaCardis_2020_a,train,14
1597,MS,MetaCardis_2020_a,train,-1
1598,MS,MetaCardis_2020_a,train,-1
1599,T2D,MetaCardis_2020_a,train,14
1600,T2D,MetaCardis_2020_a,train,14
1601,MS,MetaCardis_2020_a,test,-1
1602,T2D,MetaCardis_2020_a,train,14
1603,T2D,MetaCardis_2020_a,train,14
1604,MS,MetaCardis_2020_a,test,-1
1605,MS,MetaCardis_2020_a,val,-1
1606,MS,MetaCardis_2020_a,train,-1
1607,MS,MetaCardis_2020_a,train,-1
1608,T2D,MetaCardis_2020_a,train,14
1609,MS,MetaCardis_2020_a,val,-1
1610,IGT,MetaCardis_2020_a,train,14
1611,T2D,MetaCardis_2020_a,train,14
1612,CAD,MetaCardis_2020_a,train,-1
1613,MS,MetaCardis_2020_a,train,-1
1614,MS,MetaCardis_2020_a,test,-1
1615,MS,MetaCardis_2020_a,train,-1
1616,IGT,MetaCardis_2020_a,train,14
1617,MS,MetaCardis_2020_a,val,-1
1618,MS,MetaCardis_2020_a,train,-1
1619,T2D,MetaCardis_2020_a,train,14
1620,MS,MetaCardis_2020_a,val,-1
1621,MS,MetaCardis_2020_a,train,-1
1622,CAD,MetaCardis_2020_a,train,-1
1623,MS,MetaCardis_2020_a,train,-1
1624,CAD,MetaCardis_2020_a,test,-1
1625,T2D,MetaCardis_2020_a,train,14
1626,CAD,MetaCardis_2020_a,train,-1
1627,CAD,MetaCardis_2020_a,train,-1
1628,MS,MetaCardis_2020_a,train,-1
1629,MS,MetaCardis_2020_a,train,-1
1630,CAD,MetaCardis_2020_a,val,-1
1631,T2D,MetaCardis_2020_a,train,14
1632,MS,MetaCardis_2020_a,train,-1
1633,MS,MetaCardis_2020_a,train,-1
1634,CAD,MetaCardis_2020_a,train,-1
1635,CAD,MetaCardis_2020_a,train,-1
1636,MS,MetaCardis_2020_a,test,-1
1637,T2D,MetaCardis_2020_a,val,-1
1638,T2D,MetaCardis_2020_a,val,-1
1639,IGT,MetaCardis_2020_a,train,14
1640,CAD,MetaCardis_2020_a,train,-1
1641,CAD,MetaCardis_2020_a,val,-1
1642,CAD,MetaCardis_2020_a,train,-1
1643,MS,MetaCardis_2020_a,test,-1
1644,T2D,MetaCardis_2020_a,val,-1
1645,MS,MetaCardis_2020_a,val,-1
1646,MS,MetaCardis_2020_a,test,-1
1647,T2D,MetaCardis_2020_a,train,14
1648,CAD,MetaCardis_2020_a,train,-1
1649,MS,MetaCardis_2020_a,train,-1
1650,CAD,MetaCardis_2020_a,train,-1
1651,MS,MetaCardis_2020_a,val,-1
1652,CAD,MetaCardis_2020_a,train,-1
1653,CAD,MetaCardis_2020_a,val,-1
1654,CAD,MetaCardis_2020_a,train,-1
1655,MS,MetaCardis_2020_a,train,-1
1656,MS,MetaCardis_2020_a,train,-1
1657,IGT,MetaCardis_2020_a,train,14
1658,CAD,MetaCardis_2020_a,train,-1
1659,T2D,MetaCardis_2020_a,train,14
1660,T2D,MetaCardis_2020_a,val,-1
1661,MS,MetaCardis_2020_a,train,-1
1662,T2D,MetaCardis_2020_a,val,-1
1663,MS,MetaCardis_2020_a,train,-1
1664,T2D,MetaCardis_2020_a,train,14
1665,T2D,MetaCardis_2020_a,train,14
1666,T2D,MetaCardis_2020_a,train,14
1667,MS,MetaCardis_2020_a,train,-1
1668,MS,MetaCardis_2020_a,val,-1
1669,CAD,MetaCardis_2020_a,train,-1
1670,T2D,MetaCardis_2020_a,val,-1
1671,CAD,MetaCardis_2020_a,val,-1
1672,T2D,MetaCardis_2020_a,train,14
1673,MS,MetaCardis_2020_a,train,-1
1674,IGT,MetaCardis_2020_a,train,14
1675,MS,MetaCardis_2020_a,train,-1
1676,T2D,MetaCardis_2020_a,train,14
1677,CAD,MetaCardis_2020_a,train,-1
1678,CAD,MetaCardis_2020_a,test,-1
1679,IGT,MetaCardis_2020_a,val,-1
1680,MS,MetaCardis_2020_a,train,-1
1681,T2D,MetaCardis_2020_a,train,14
1682,MS,MetaCardis_2020_a,train,-1
1683,CAD,MetaCardis_2020_a,val,-1
1684,MS,MetaCardis_2020_a,val,-1
1685,MS,MetaCardis_2020_a,test,-1
1686,MS,MetaCardis_2020_a,train,-1
1687,CAD,MetaCardis_2020_a,train,-1
1688,IGT,MetaCardis_2020_a,train,14
1689,MS,MetaCardis_2020_a,train,-1
1690,T2D,MetaCardis_2020_a,train,14
1691,MS,MetaCardis_2020_a,train,-1
1692,MS,MetaCardis_2020_a,test,-1
1693,T2D,MetaCardis_2020_a,train,14
1694,T2D,MetaCardis_2020_a,train,14
1695,MS,MetaCardis_2020_a,train,-1
1696,MS,MetaCardis_2020_a,train,-1
1697,IGT,MetaCardis_2020_a,train,14
1698,CAD,MetaCardis_2020_a,train,-1
1699,MS,MetaCardis_2020_a,train,-1
1700,CAD,MetaCardis_2020_a,train,-1
1701,CAD,MetaCardis_2020_a,train,-1
1702,MS,MetaCardis_2020_a,train,-1
1703,T2D,MetaCardis_2020_a,train,14
1704,MS,MetaCardis_2020_a,test,-1
1705,MS,MetaCardis_2020_a,train,-1
1706,MS,MetaCardis_2020_a,val,-1
1707,MS,MetaCardis_2020_a,val,-1
1708,CAD,MetaCardis_2020_a,val,-1
1709,T2D,MetaCardis_2020_a,train,14
1710,MS,MetaCardis_2020_a,train,-1
1711,T2D,MetaCardis_2020_a,train,14
1712,MS,MetaCardis_2020_a,train,-1
1713,MS,MetaCardis_2020_a,train,-1
1714,MS,MetaCardis_2020_a,test,-1
1715,T2D,MetaCardis_2020_a,train,14
1716,T2D,MetaCardis_2020_a,train,14
1717,CAD,MetaCardis_2020_a,test,-1
1718,MS,MetaCardis_2020_a,train,-1
1719,MS,MetaCardis_2020_a,train,-1
1720,MS,MetaCardis_2020_a,train,-1
1721,IGT,MetaCardis_2020_a,train,14
1722,MS,MetaCardis_2020_a,test,-1
1723,IGT,MetaCardis_2020_a,train,14
1724,MS,MetaCardis_2020_a,train,-1
1725,MS,MetaCardis_2020_a,test,-1
1726,T2D,MetaCardis_2020_a,train,14
1727,IGT,MetaCardis_2020_a,train,14
1728,MS,MetaCardis_2020_a,val,-1
1729,MS,MetaCardis_2020_a,val,-1
1730,MS,MetaCardis_2020_a,train,-1
1731,CAD,MetaCardis_2020_a,train,-1
1732,MS,MetaCardis_2020_a,val,-1
1733,MS,MetaCardis_2020_a,train,-1
1734,MS,MetaCardis_2020_a,train,-1
1735,CAD,MetaCardis_2020_a,train,-1
1736,T2D,MetaCardis_2020_a,train,14
1737,CAD,MetaCardis_2020_a,train,-1
1738,T2D,MetaCardis_2020_a,train,14
1739,CAD,MetaCardis_2020_a,train,-1
1740,T2D,MetaCardis_2020_a,train,14
1741,T2D,MetaCardis_2020_a,train,14
1742,CAD,MetaCardis_2020_a,test,-1
1743,MS,MetaCardis_2020_a,train,-1
1744,MS,MetaCardis_2020_a,train,-1
1745,MS,MetaCardis_2020_a,train,-1
1746,MS,MetaCardis_2020_a,train,-1
1747,T2D,MetaCardis_2020_a,train,14
1748,T2D,MetaCardis_2020_a,val,-1
1749,CAD,MetaCardis_2020_a,train,-1
1750,IGT,MetaCardis_2020_a,val,-1
1751,MS,MetaCardis_2020_a,val,-1
1752,CAD,MetaCardis_2020_a,train,-1
1753,CAD,MetaCardis_2020_a,train,-1
1754,CAD,MetaCardis_2020_a,train,-1
1755,MS,MetaCardis_2020_a,train,-1
1756,IGT,MetaCardis_2020_a,train,14
1757,MS,MetaCardis_2020_a,val,-1
1758,MS,MetaCardis_2020_a,train,-1
1759,MS,MetaCardis_2020_a,train,-1
1760,T2D,MetaCardis_2020_a,train,14
1761,IGT,MetaCardis_2020_a,train,14
1762,MS,MetaCardis_2020_a,train,-1
1763,MS,MetaCardis_2020_a,test,-1
1764,T2D,MetaCardis_2020_a,train,14
1765,T2D,MetaCardis_2020_a,train,14
1766,T2D,MetaCardis_2020_a,train,14
1767,CAD,MetaCardis_2020_a,train,-1
1768,T2D,MetaCardis_2020_a,train,14
1769,MS,MetaCardis_2020_a,train,-1
1770,T2D,MetaCardis_2020_a,val,-1
1771,MS,MetaCardis_2020_a,train,-1
1772,IGT,MetaCardis_2020_a,train,14
1773,MS,MetaCardis_2020_a,train,-1
1774,MS,MetaCardis_2020_a,train,-1
1775,MS,MetaCardis_2020_a,train,-1
1776,T2D,MetaCardis_2020_a,train,14
1777,IGT,MetaCardis_2020_a,val,-1
1778,MS,MetaCardis_2020_a,test,-1
1779,T2D,MetaCardis_2020_a,train,14
1780,MS,MetaCardis_2020_a,train,-1
1781,MS,MetaCardis_2020_a,train,-1
1782,MS,MetaCardis_2020_a,val,-1
1783,MS,MetaCardis_2020_a,train,-1
1784,MS,MetaCardis_2020_a,train,-1
1785,IGT,MetaCardis_2020_a,val,-1
1786,T2D,MetaCardis_2020_a,train,14
1787,T2D,MetaCardis_2020_a,train,14
1788,MS,MetaCardis_2020_a,train,-1
1789,CAD,MetaCardis_2020_a,val,-1
1790,MS,MetaCardis_2020_a,train,-1
1791,MS,MetaCardis_2020_a,train,-1
1792,MS,MetaCardis_2020_a,train,-1
1793,MS,MetaCardis_2020_a,val,-1
1794,CAD,MetaCardis_2020_a,train,-1
1795,MS,MetaCardis_2020_a,train,-1
1796,MS,MetaCardis_2020_a,val,-1
1797,MS,MetaCardis_2020_a,train,-1
1798,CAD,MetaCardis_2020_a,train,-1
1799,MS,MetaCardis_2020_a,train,-1
1800,T2D,MetaCardis_2020_a,train,14
1801,CAD,MetaCardis_2020_a,train,-1
1802,MS,MetaCardis_2020_a,val,-1
1803,T2D,MetaCardis_2020_a,train,14
1804,T2D,MetaCardis_2020_a,train,14
1805,IGT,MetaCardis_2020_a,train,14
1806,MS,MetaCardis_2020_a,train,-1
1807,IGT,MetaCardis_2020_a,train,14
1808,CAD,MetaCardis_2020_a,train,-1
1809,MS,MetaCardis_2020_a,train,-1
1810,MS,MetaCardis_2020_a,train,-1
1811,MS,MetaCardis_2020_a,train,-1
1812,MS,MetaCardis_2020_a,train,-1
1813,MS,MetaCardis_2020_a,train,-1
1814,MS,MetaCardis_2020_a,train,-1
1815,CAD,MetaCardis_2020_a,val,-1
1816,IGT,MetaCardis_2020_a,train,14
1817,T2D,MetaCardis_2020_a,train,14
1818,IBD,HMP_2019_ibdmdb,test,-1
1819,IBD,HMP_2019_ibdmdb,test,-1
1820,IBD,HMP_2019_ibdmdb,test,-1
1821,IBD,HMP_2019_ibdmdb,test,-1
1822,IBD,HMP_2019_ibdmdb,test,-1
1823,IBD,HMP_2019_ibdmdb,test,-1
1824,IBD,HMP_2019_ibdmdb,test,-1
1825,IBD,HMP_2019_ibdmdb,test,-1
1826,IBD,HMP_2019_ibdmdb,test,-1
1827,IBD,HMP_2019_ibdmdb,test,-1
1828,IBD,HMP_2019_ibdmdb,test,-1
1829,IBD,HMP_2019_ibdmdb,test,-1
1830,IBD,HMP_2019_ibdmdb,test,-1
1831,IBD,HMP_2019_ibdmdb,test,-1
1832,IBD,HMP_2019_ibdmdb,test,-1
1833,IBD,HMP_2019_ibdmdb,test,-1
1834,IBD,HMP_2019_ibdmdb,test,-1
1835,IBD,HMP_2019_ibdmdb,test,-1
1836,IBD,HMP_2019_ibdmdb,test,-1
1837,IBD,HMP_2019_ibdmdb,test,-1
1838,IBD,HMP_2019_ibdmdb,test,-1
1839,IBD,HMP_2019_ibdmdb,test,-1
1840,IBD,HMP_2019_ibdmdb,test,-1
1841,IBD,HMP_2019_ibdmdb,test,-1
1842,MDRB,IaniroG_2022,train,-1
1843,IBD,IaniroG_2022,val,-1
1844,MDRB,IaniroG_2022,val,-1
1845,T2D,LiJ_2014,val,-1
1846,T2D,LiJ_2014,train,12
1847,T2D,LiJ_2014,train,12
1848,T2D,LiJ_2014,train,12
1849,T2D,LiJ_2014,train,12
1850,T2D,LiJ_2014,train,12
1851,T2D,LiJ_2014,train,12
1852,T2D,LiJ_2014,train,12
1853,T2D,LiJ_2014,train,12
1854,T2D,LiJ_2014,train,12
1855,T2D,LiJ_2014,train,12
1856,T2D,LiJ_2014,train,12
1857,T2D,LiJ_2014,train,12
1858,T2D,LiJ_2014,train,12
1859,T2D,LiJ_2014,train,12
1860,T2D,LiJ_2014,train,12
1861,T2D,LiJ_2014,train,12
1862,T1D,LiJ_2014,val,-1
1863,T2D,LiJ_2014,train,12
1864,T2D,LiJ_2014,train,12
1865,T2D,LiJ_2014,train,12
1866,T2D,LiJ_2014,train,12
1867,T2D,LiJ_2014,train,12
1868,T2D,LiJ_2014,train,12
1869,T2D,LiJ_2014,train,12
1870,T2D,LiJ_2014,train,12
1871,T2D,LiJ_2014,train,12
1872,T2D,LiJ_2014,train,12
1873,T2D,LiJ_2014,train,12
1874,T2D,LiJ_2014,train,12
1875,T2D,LiJ_2014,val,-1
1876,T2D,LiJ_2014,train,12
1877,T2D,LiJ_2014,train,12
1878,T2D,LiJ_2014,val,-1
1879,T2D,LiJ_2014,train,12
1880,T2D,LiJ_2014,train,12
1881,T2D,LiJ_2014,train,12
1882,T2D,LiJ_2014,train,12
1883,T2D,LiJ_2014,train,12
1884,T2D,LiJ_2014,val,-1
1885,T2D,LiJ_2014,train,12
1886,T2D,LiJ_2014,train,12
1887,T2D,LiJ_2014,train,12
1888,T2D,LiJ_2014,train,12
1889,T2D,LiJ_2014,train,12
